Service,ResourceType,ResourceId,Name,Application,Environment,Notes
IAM,Role,cct-customer-profile-merg-LogRetentionaae0aa3c5b4d4-6jT2p13R1nMs,cct-customer-profile-merg-LogRetentionaae0aa3c5b4d4-6jT2p13R1nMs,CCT,CRT,path=/
IAM,Role,cct-customer-profile-merg-MergeProcessorFunctionSer-stCBIunMeArz,cct-customer-profile-merg-MergeProcessorFunctionSer-stCBIunMeArz,CCT,CRT,path=/
IAM,Role,cct-customer-profile-task-execution-role-crt,cct-customer-profile-task-execution-role-crt,CCT,CRT,path=/
IAM,Role,cct-customer-profile-task-role-crt,cct-customer-profile-task-role-crt,CCT,CRT,path=/
IAM,Role,cct-database-management-c-CreatePartitionLambdaFunc-0l0iXKmfxLYM,cct-database-management-c-CreatePartitionLambdaFunc-0l0iXKmfxLYM,CCT,CRT,path=/
IAM,Role,cct-db-archival-events-role-crt,cct-db-archival-events-role-crt,CCT,CRT,path=/
IAM,Role,cct-entity-resolution-crt-CustomCDKBucketDeployment-OBg0wDc5Dzfg,cct-entity-resolution-crt-CustomCDKBucketDeployment-OBg0wDc5Dzfg,CCT,CRT,path=/
IAM,Role,cct-entity-resolution-crt-CustomS3AutoDeleteObjects-enEbYKhH78T9,cct-entity-resolution-crt-CustomS3AutoDeleteObjects-enEbYKhH78T9,CCT,CRT,path=/
IAM,Role,cct-entity-resolution-service-role-crt,cct-entity-resolution-service-role-crt,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-crt-FlinkAACCDeploymentHandlerFlinkD-SvFDb375W6yc,cct-flink-aacc-crt-FlinkAACCDeploymentHandlerFlinkD-SvFDb375W6yc,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-crt-FlinkAACCDeploymentHandlerFlinkD-Zgj4kUYTLgKn,cct-flink-aacc-crt-FlinkAACCDeploymentHandlerFlinkD-Zgj4kUYTLgKn,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-crt-FlinkAACCIAMcctaacccrt4FD54B0E-dQxeLZNlipSc,cct-flink-aacc-crt-FlinkAACCIAMcctaacccrt4FD54B0E-dQxeLZNlipSc,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-crt-LogRetentionaae0aa3c5b4d4f87b02d-GH7EsA3CtIeT,cct-flink-aacc-crt-LogRetentionaae0aa3c5b4d4f87b02d-GH7EsA3CtIeT,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-historical-FlinkHistoricalAACCDeploy-DlvYXlMj6lF4,cct-flink-aacc-historical-FlinkHistoricalAACCDeploy-DlvYXlMj6lF4,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-historical-FlinkHistoricalAACCDeploy-SiEEQ69Bi7t2,cct-flink-aacc-historical-FlinkHistoricalAACCDeploy-SiEEQ69Bi7t2,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-historical-FlinkHistoricalAACCIAMcct-jTn0QkzVJ4FT,cct-flink-aacc-historical-FlinkHistoricalAACCIAMcct-jTn0QkzVJ4FT,CCT,CRT,path=/
IAM,Role,cct-flink-aacc-historical-LogRetentionaae0aa3c5b4d4-b3sLbmKwI15B,cct-flink-aacc-historical-LogRetentionaae0aa3c5b4d4-b3sLbmKwI15B,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-crt-FlinkBaggageDeploymentHandler-oOSqA4oeheU8,cct-flink-baggage-crt-FlinkBaggageDeploymentHandler-oOSqA4oeheU8,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-crt-FlinkBaggageDeploymentHandler-peG4ENaoC0bK,cct-flink-baggage-crt-FlinkBaggageDeploymentHandler-peG4ENaoC0bK,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-crt-FlinkBaggageIAMcctbaggagecrt4-uVEvKT6eugBn,cct-flink-baggage-crt-FlinkBaggageIAMcctbaggagecrt4-uVEvKT6eugBn,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-crt-LogRetentionaae0aa3c5b4d4f87b-Cc6qKVYljNyV,cct-flink-baggage-crt-LogRetentionaae0aa3c5b4d4f87b-Cc6qKVYljNyV,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-histori-FlinkHistoricalBaggageDep-Suaehk1Gh3lF,cct-flink-baggage-histori-FlinkHistoricalBaggageDep-Suaehk1Gh3lF,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-histori-FlinkHistoricalBaggageDep-w3G3CwMsfIM0,cct-flink-baggage-histori-FlinkHistoricalBaggageDep-w3G3CwMsfIM0,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-histori-FlinkHistoricalBaggageIAM-sGzCwiZhD7Qw,cct-flink-baggage-histori-FlinkHistoricalBaggageIAM-sGzCwiZhD7Qw,CCT,CRT,path=/
IAM,Role,cct-flink-baggage-histori-LogRetentionaae0aa3c5b4d4-9E0HtKt3yafZ,cct-flink-baggage-histori-LogRetentionaae0aa3c5b4d4-9E0HtKt3yafZ,CCT,CRT,path=/
IAM,Role,cct-flink-cm-crt-FlinkCMDeploymentHandlerFlinkDeplo-cdR8UBH46Zw8,cct-flink-cm-crt-FlinkCMDeploymentHandlerFlinkDeplo-cdR8UBH46Zw8,CCT,CRT,path=/
IAM,Role,cct-flink-cm-crt-FlinkCMDeploymentHandlerFlinkDeplo-cKJGBUj7JLix,cct-flink-cm-crt-FlinkCMDeploymentHandlerFlinkDeplo-cKJGBUj7JLix,CCT,CRT,path=/
IAM,Role,cct-flink-cm-crt-FlinkCMIAMcctcmcrt3EAAAB72-7Sj2ILQtkE9M,cct-flink-cm-crt-FlinkCMIAMcctcmcrt3EAAAB72-7Sj2ILQtkE9M,CCT,CRT,path=/
IAM,Role,cct-flink-cm-crt-LogRetentionaae0aa3c5b4d4f87b02d85-kSObhZ0efTQE,cct-flink-cm-crt-LogRetentionaae0aa3c5b4d4f87b02d85-kSObhZ0efTQE,CCT,CRT,path=/
IAM,Role,cct-flink-cm-historical-c-FlinkHistoricalCMDeployme-dVixOG8YM7zm,cct-flink-cm-historical-c-FlinkHistoricalCMDeployme-dVixOG8YM7zm,CCT,CRT,path=/
IAM,Role,cct-flink-cm-historical-c-FlinkHistoricalCMDeployme-Yw3cTJrH5HIM,cct-flink-cm-historical-c-FlinkHistoricalCMDeployme-Yw3cTJrH5HIM,CCT,CRT,path=/
IAM,Role,cct-flink-cm-historical-c-FlinkHistoricalCMIAMcctcm-znO0Li7lsQhz,cct-flink-cm-historical-c-FlinkHistoricalCMIAMcctcm-znO0Li7lsQhz,CCT,CRT,path=/
IAM,Role,cct-flink-cm-historical-c-LogRetentionaae0aa3c5b4d4-Nlc15sLoFQnw,cct-flink-cm-historical-c-LogRetentionaae0aa3c5b4d4-Nlc15sLoFQnw,CCT,CRT,path=/
IAM,Role,cct-flink-etl-aacc-crt-FlinkHistoricalAACCDeploymen-huUwtwPRhPDD,cct-flink-etl-aacc-crt-FlinkHistoricalAACCDeploymen-huUwtwPRhPDD,CCT,CRT,path=/
IAM,Role,cct-flink-etl-aacc-crt-FlinkHistoricalAACCDeploymen-nEeM0sqaO61F,cct-flink-etl-aacc-crt-FlinkHistoricalAACCDeploymen-nEeM0sqaO61F,CCT,CRT,path=/
IAM,Role,cct-flink-etl-aacc-crt-FlinkHistoricalAACCIAMcctaac-vOoX1Tbz3mdK,cct-flink-etl-aacc-crt-FlinkHistoricalAACCIAMcctaac-vOoX1Tbz3mdK,CCT,CRT,path=/
IAM,Role,cct-flink-etl-aacc-crt-LogRetentionaae0aa3c5b4d4f87-rsZdl8NBgNIk,cct-flink-etl-aacc-crt-LogRetentionaae0aa3c5b4d4f87-rsZdl8NBgNIk,CCT,CRT,path=/
IAM,Role,cct-flink-etl-baggage-crt-FlinkHistoricalBaggageDep-a44iZz2o9GMK,cct-flink-etl-baggage-crt-FlinkHistoricalBaggageDep-a44iZz2o9GMK,CCT,CRT,path=/
IAM,Role,cct-flink-etl-baggage-crt-FlinkHistoricalBaggageDep-FgELJ8Zt2wSL,cct-flink-etl-baggage-crt-FlinkHistoricalBaggageDep-FgELJ8Zt2wSL,CCT,CRT,path=/
IAM,Role,cct-flink-etl-baggage-crt-FlinkHistoricalBaggageIAM-z3a45WzJG0BX,cct-flink-etl-baggage-crt-FlinkHistoricalBaggageIAM-z3a45WzJG0BX,CCT,CRT,path=/
IAM,Role,cct-flink-etl-baggage-crt-LogRetentionaae0aa3c5b4d4-mxgcEmfHv9zd,cct-flink-etl-baggage-crt-LogRetentionaae0aa3c5b4d4-mxgcEmfHv9zd,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cancel-vouc-FlinkHistoricalCancelVouc-2nQzrZuerK5v,cct-flink-etl-cancel-vouc-FlinkHistoricalCancelVouc-2nQzrZuerK5v,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cancel-vouc-FlinkHistoricalCancelVouc-N5SZOiyDo3wP,cct-flink-etl-cancel-vouc-FlinkHistoricalCancelVouc-N5SZOiyDo3wP,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cancel-vouc-FlinkHistoricalCancelVouc-TJ0Aluvpu9E2,cct-flink-etl-cancel-vouc-FlinkHistoricalCancelVouc-TJ0Aluvpu9E2,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cancel-vouc-LogRetentionaae0aa3c5b4d4-1KaapswsdTe9,cct-flink-etl-cancel-vouc-LogRetentionaae0aa3c5b4d4-1KaapswsdTe9,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-crt-FlinkHistoricalCmDeploymentHan-8lQuiFRBFiXy,cct-flink-etl-cm-crt-FlinkHistoricalCmDeploymentHan-8lQuiFRBFiXy,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-crt-FlinkHistoricalCmDeploymentHan-DcmY01WawCFG,cct-flink-etl-cm-crt-FlinkHistoricalCmDeploymentHan-DcmY01WawCFG,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-crt-FlinkHistoricalCmIAMcctcmetlcr-fklm7tQfkDUz,cct-flink-etl-cm-crt-FlinkHistoricalCmIAMcctcmetlcr-fklm7tQfkDUz,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-crt-LogRetentionaae0aa3c5b4d4f87b0-uEZW52xgoWJR,cct-flink-etl-cm-crt-LogRetentionaae0aa3c5b4d4f87b0-uEZW52xgoWJR,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-pax-corr-FlinkHistoricalCMPaxCorre-H4zaqjyku7Ue,cct-flink-etl-cm-pax-corr-FlinkHistoricalCMPaxCorre-H4zaqjyku7Ue,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-pax-corr-FlinkHistoricalCMPaxCorre-hnOXoZ7kK3yW,cct-flink-etl-cm-pax-corr-FlinkHistoricalCMPaxCorre-hnOXoZ7kK3yW,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-pax-corr-FlinkHistoricalCMPaxCorre-wAMJTkScqhDA,cct-flink-etl-cm-pax-corr-FlinkHistoricalCMPaxCorre-wAMJTkScqhDA,CCT,CRT,path=/
IAM,Role,cct-flink-etl-cm-pax-corr-LogRetentionaae0aa3c5b4d4-NnRpwlOk5Els,cct-flink-etl-cm-pax-corr-LogRetentionaae0aa3c5b4d4-NnRpwlOk5Els,CCT,CRT,path=/
IAM,Role,cct-flink-etl-fdm-crt-FlinkHistoricalFDMDeploymentH-LoMNp5q0qekg,cct-flink-etl-fdm-crt-FlinkHistoricalFDMDeploymentH-LoMNp5q0qekg,CCT,CRT,path=/
IAM,Role,cct-flink-etl-fdm-crt-FlinkHistoricalFDMDeploymentH-Xei6pn8POz2t,cct-flink-etl-fdm-crt-FlinkHistoricalFDMDeploymentH-Xei6pn8POz2t,CCT,CRT,path=/
IAM,Role,cct-flink-etl-fdm-crt-FlinkHistoricalFDMIAMcctfdmet-cceoqMEWAcre,cct-flink-etl-fdm-crt-FlinkHistoricalFDMIAMcctfdmet-cceoqMEWAcre,CCT,CRT,path=/
IAM,Role,cct-flink-etl-fdm-crt-LogRetentionaae0aa3c5b4d4f87b-KETXkyxyD224,cct-flink-etl-fdm-crt-LogRetentionaae0aa3c5b4d4f87b-KETXkyxyD224,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-crt-FlinkHistoricaliCouponDep-wG2S1DKc4wKO,cct-flink-etl-icoupon-crt-FlinkHistoricaliCouponDep-wG2S1DKc4wKO,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-crt-FlinkHistoricaliCouponDep-YiB6kY7mahjU,cct-flink-etl-icoupon-crt-FlinkHistoricaliCouponDep-YiB6kY7mahjU,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-crt-FlinkHistoricaliCouponIAM-Ol6sejvLqfGr,cct-flink-etl-icoupon-crt-FlinkHistoricaliCouponIAM-Ol6sejvLqfGr,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-crt-LogRetentionaae0aa3c5b4d4-ETG45Tapt222,cct-flink-etl-icoupon-crt-LogRetentionaae0aa3c5b4d4-ETG45Tapt222,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-red-FlinkHistoricaliCouponRed-69UvBwgsEHRY,cct-flink-etl-icoupon-red-FlinkHistoricaliCouponRed-69UvBwgsEHRY,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-red-FlinkHistoricaliCouponRed-9VNPibaaM0Lk,cct-flink-etl-icoupon-red-FlinkHistoricaliCouponRed-9VNPibaaM0Lk,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-red-FlinkHistoricaliCouponRed-iLEwFifH3of9,cct-flink-etl-icoupon-red-FlinkHistoricaliCouponRed-iLEwFifH3of9,CCT,CRT,path=/
IAM,Role,cct-flink-etl-icoupon-red-LogRetentionaae0aa3c5b4d4-qStSpnL7v1RX,cct-flink-etl-icoupon-red-LogRetentionaae0aa3c5b4d4-qStSpnL7v1RX,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-crt-FlinkHistoricalPNRDeploymentH-AeIQ0t43nE3u,cct-flink-etl-pnr-crt-FlinkHistoricalPNRDeploymentH-AeIQ0t43nE3u,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-crt-FlinkHistoricalPNRDeploymentH-CbgJrV2lR3Hk,cct-flink-etl-pnr-crt-FlinkHistoricalPNRDeploymentH-CbgJrV2lR3Hk,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-crt-FlinkHistoricalPNRIAMcctpnret-CdrTPkD9AfAf,cct-flink-etl-pnr-crt-FlinkHistoricalPNRIAMcctpnret-CdrTPkD9AfAf,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-crt-LogRetentionaae0aa3c5b4d4f87b-MXmee8ayfzMp,cct-flink-etl-pnr-crt-LogRetentionaae0aa3c5b4d4f87b-MXmee8ayfzMp,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-tkt-cor-FlinkHistoricalPNRTKTCorr-hFtgY9wa2n6M,cct-flink-etl-pnr-tkt-cor-FlinkHistoricalPNRTKTCorr-hFtgY9wa2n6M,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-tkt-cor-FlinkHistoricalPNRTKTCorr-RiIyo3m6Ftt6,cct-flink-etl-pnr-tkt-cor-FlinkHistoricalPNRTKTCorr-RiIyo3m6Ftt6,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-tkt-cor-FlinkHistoricalPNRTKTCorr-z8qsRxc3tsE9,cct-flink-etl-pnr-tkt-cor-FlinkHistoricalPNRTKTCorr-z8qsRxc3tsE9,CCT,CRT,path=/
IAM,Role,cct-flink-etl-pnr-tkt-cor-LogRetentionaae0aa3c5b4d4-tI2fplmMbfhF,cct-flink-etl-pnr-tkt-cor-LogRetentionaae0aa3c5b4d4-tI2fplmMbfhF,CCT,CRT,path=/
IAM,Role,cct-flink-etl-stormx-crt-FlinkHistoricalStormXDeplo-EP4r7jRdUNwK,cct-flink-etl-stormx-crt-FlinkHistoricalStormXDeplo-EP4r7jRdUNwK,CCT,CRT,path=/
IAM,Role,cct-flink-etl-stormx-crt-FlinkHistoricalStormXDeplo-nKUXqkbiPiyi,cct-flink-etl-stormx-crt-FlinkHistoricalStormXDeplo-nKUXqkbiPiyi,CCT,CRT,path=/
IAM,Role,cct-flink-etl-stormx-crt-FlinkHistoricalStormXIAMcc-JHrLNmTw5jN6,cct-flink-etl-stormx-crt-FlinkHistoricalStormXIAMcc-JHrLNmTw5jN6,CCT,CRT,path=/
IAM,Role,cct-flink-etl-stormx-crt-LogRetentionaae0aa3c5b4d4f-R3ivGwB1M1FF,cct-flink-etl-stormx-crt-LogRetentionaae0aa3c5b4d4f-R3ivGwB1M1FF,CCT,CRT,path=/
IAM,Role,cct-flink-etl-tkt-crt-FlinkHistoricalTKTDeploymentH-btuXKZAN1BKl,cct-flink-etl-tkt-crt-FlinkHistoricalTKTDeploymentH-btuXKZAN1BKl,CCT,CRT,path=/
IAM,Role,cct-flink-etl-tkt-crt-FlinkHistoricalTKTDeploymentH-wTUEHZsjselt,cct-flink-etl-tkt-crt-FlinkHistoricalTKTDeploymentH-wTUEHZsjselt,CCT,CRT,path=/
IAM,Role,cct-flink-etl-tkt-crt-FlinkHistoricalTKTIAMccttktet-NfuGxceKgct9,cct-flink-etl-tkt-crt-FlinkHistoricalTKTIAMccttktet-NfuGxceKgct9,CCT,CRT,path=/
IAM,Role,cct-flink-etl-tkt-crt-LogRetentionaae0aa3c5b4d4f87b-c8tLNFpbNhWA,cct-flink-etl-tkt-crt-LogRetentionaae0aa3c5b4d4f87b-c8tLNFpbNhWA,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-crt-FlinkFDMDeploymentHandlerFlinkDep-9ksMip4Up5Bg,cct-flink-fdm-crt-FlinkFDMDeploymentHandlerFlinkDep-9ksMip4Up5Bg,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-crt-FlinkFDMDeploymentHandlerFlinkDep-c0XQM17N7TIQ,cct-flink-fdm-crt-FlinkFDMDeploymentHandlerFlinkDep-c0XQM17N7TIQ,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-crt-FlinkFDMIAMcctfdmcrtF6CB9EED-ZaOGqLAbBmuA,cct-flink-fdm-crt-FlinkFDMIAMcctfdmcrtF6CB9EED-ZaOGqLAbBmuA,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-crt-LogRetentionaae0aa3c5b4d4f87b02d8-VHCsIQTm010P,cct-flink-fdm-crt-LogRetentionaae0aa3c5b4d4f87b02d8-VHCsIQTm010P,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-historical--FlinkHistoricalFDMDeploym-03Eh7dyDldyd,cct-flink-fdm-historical--FlinkHistoricalFDMDeploym-03Eh7dyDldyd,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-historical--FlinkHistoricalFDMDeploym-Wox8MkMDXToZ,cct-flink-fdm-historical--FlinkHistoricalFDMDeploym-Wox8MkMDXToZ,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-historical--FlinkHistoricalFDMIAMcctf-OJPhVKoAHAj9,cct-flink-fdm-historical--FlinkHistoricalFDMIAMcctf-OJPhVKoAHAj9,CCT,CRT,path=/
IAM,Role,cct-flink-fdm-historical--LogRetentionaae0aa3c5b4d4-8WfWTRk7RzPe,cct-flink-fdm-historical--LogRetentionaae0aa3c5b4d4-8WfWTRk7RzPe,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-crt-FlinkPNRDeploymentHandlerFlinkDep-g3tlPWuj14gR,cct-flink-pnr-crt-FlinkPNRDeploymentHandlerFlinkDep-g3tlPWuj14gR,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-crt-FlinkPNRDeploymentHandlerFlinkDep-WfLUAIoya4qI,cct-flink-pnr-crt-FlinkPNRDeploymentHandlerFlinkDep-WfLUAIoya4qI,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-crt-FlinkPNRIAMcctpnrcrtF37B3326-rvBumsqPbJNI,cct-flink-pnr-crt-FlinkPNRIAMcctpnrcrtF37B3326-rvBumsqPbJNI,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-crt-LogRetentionaae0aa3c5b4d4f87b02d8-BjMydiVqv4Tm,cct-flink-pnr-crt-LogRetentionaae0aa3c5b4d4f87b02d8-BjMydiVqv4Tm,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-historical--FlinkHistoricalPNRDeploym-D6ITI2fRcj4T,cct-flink-pnr-historical--FlinkHistoricalPNRDeploym-D6ITI2fRcj4T,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-historical--FlinkHistoricalPNRDeploym-q30KhORsvQ3r,cct-flink-pnr-historical--FlinkHistoricalPNRDeploym-q30KhORsvQ3r,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-historical--FlinkHistoricalPNRIAMcctp-GHScbLJeXNL3,cct-flink-pnr-historical--FlinkHistoricalPNRIAMcctp-GHScbLJeXNL3,CCT,CRT,path=/
IAM,Role,cct-flink-pnr-historical--LogRetentionaae0aa3c5b4d4-qAwaem0U42jt,cct-flink-pnr-historical--LogRetentionaae0aa3c5b4d4-qAwaem0U42jt,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-crt-FlinkTKTDeploymentHandlerFlinkDep-AkVhLHvZB0EO,cct-flink-tkt-crt-FlinkTKTDeploymentHandlerFlinkDep-AkVhLHvZB0EO,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-crt-FlinkTKTDeploymentHandlerFlinkDep-WvXed0nZc7A1,cct-flink-tkt-crt-FlinkTKTDeploymentHandlerFlinkDep-WvXed0nZc7A1,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-crt-FlinkTKTIAMccttktcrt672DCE4E-92Qjp3eCsBhr,cct-flink-tkt-crt-FlinkTKTIAMccttktcrt672DCE4E-92Qjp3eCsBhr,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-crt-LogRetentionaae0aa3c5b4d4f87b02d8-KDXQiW1Avid7,cct-flink-tkt-crt-LogRetentionaae0aa3c5b4d4f87b02d8-KDXQiW1Avid7,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-historical--FlinkHistoricalTKTDeploym-CqKIT6DE37RG,cct-flink-tkt-historical--FlinkHistoricalTKTDeploym-CqKIT6DE37RG,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-historical--FlinkHistoricalTKTDeploym-QnMF65PnQjgn,cct-flink-tkt-historical--FlinkHistoricalTKTDeploym-QnMF65PnQjgn,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-historical--FlinkHistoricalTKTIAMcctt-hxl2jfau2wuJ,cct-flink-tkt-historical--FlinkHistoricalTKTIAMcctt-hxl2jfau2wuJ,CCT,CRT,path=/
IAM,Role,cct-flink-tkt-historical--LogRetentionaae0aa3c5b4d4-exvrDLjzFcP7,cct-flink-tkt-historical--LogRetentionaae0aa3c5b4d4-exvrDLjzFcP7,CCT,CRT,path=/
IAM,Role,cct-glue-historical-crt-CustomCDKBucketDeployment86-LeN2XvS1UD7P,cct-glue-historical-crt-CustomCDKBucketDeployment86-LeN2XvS1UD7P,CCT,CRT,path=/
IAM,Role,cct-glue-service-role-crt,cct-glue-service-role-crt,CCT,CRT,path=/
IAM,Role,cct-glue-snowflake-crt-CustomCDKBucketDeployment869-yGpdCYMns5kY,cct-glue-snowflake-crt-CustomCDKBucketDeployment869-yGpdCYMns5kY,CCT,CRT,path=/
IAM,Role,cct-historical-d0-er-role-crt,cct-historical-d0-er-role-crt,CCT,CRT,path=/
IAM,Role,cct-historical-d0-glue-job-role-crt,cct-historical-d0-glue-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-historical-data-load--CustomCDKBucketDeployment-a0yQZHKYeHvC,cct-historical-data-load--CustomCDKBucketDeployment-a0yQZHKYeHvC,CCT,CRT,path=/
IAM,Role,cct-historical-data-load--CustomS3AutoDeleteObjects-iol9LYLxyKh8,cct-historical-data-load--CustomS3AutoDeleteObjects-iol9LYLxyKh8,CCT,CRT,path=/
IAM,Role,cct-icoupon-historical-migration-job-role-crt,cct-icoupon-historical-migration-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-kafka-mirroring-crt-CustomCDKBucketDeployment86-8yD8tbRnDerl,cct-kafka-mirroring-crt-CustomCDKBucketDeployment86-8yD8tbRnDerl,CCT,CRT,path=/
IAM,Role,cct-kafka-mirroring-crt-LogRetentionaae0aa3c5b4d4f8-4iUw6mz48b4H,cct-kafka-mirroring-crt-LogRetentionaae0aa3c5b4d4f8-4iUw6mz48b4H,CCT,CRT,path=/
IAM,Role,cct-live-icoupon-redemption-ingestion-s3-events-role-crt,cct-live-icoupon-redemption-ingestion-s3-events-role-crt,CCT,CRT,path=/
IAM,Role,cct-oag-status-glue-job-role-crt,cct-oag-status-glue-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-pnr-historical-migration-job-role-crt,cct-pnr-historical-migration-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-pnr-ticket-emd-correlation-migration-job-role-crt,cct-pnr-ticket-emd-correlation-migration-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-redrive-lambda-role-crt,cct-redrive-lambda-role-crt,CCT,CRT,path=/
IAM,Role,cct-shared-infra-crt-CustomCDKBucketDeployment8693B-SGgO9747if1O,cct-shared-infra-crt-CustomCDKBucketDeployment8693B-SGgO9747if1O,CCT,CRT,path=/
IAM,Role,cct-shared-infra-crt-LogRetentionaae0aa3c5b4d4f87b0-As8fPtRmsbmn,cct-shared-infra-crt-LogRetentionaae0aa3c5b4d4f87b0-As8fPtRmsbmn,CCT,CRT,path=/
IAM,Role,cct-snowflake-glue-test-job-role-crt,cct-snowflake-glue-test-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-sp-api-crt-ApiGatewayCloudWatchRole86F22A4D-nROAggwCGRFH,cct-sp-api-crt-ApiGatewayCloudWatchRole86F22A4D-nROAggwCGRFH,CCT,CRT,path=/
IAM,Role,cct-sp-api-crt-iam-auth-role,cct-sp-api-crt-iam-auth-role,CCT,CRT,path=/
IAM,Role,cct-sp-baggage-crt-byidFunctionServiceRole58A16845-8y1ARWTptTs5,cct-sp-baggage-crt-byidFunctionServiceRole58A16845-8y1ARWTptTs5,CCT,CRT,path=/
IAM,Role,cct-sp-baggage-crt-bypnrFunctionServiceRoleD4D6D7B0-EWSUxzXUF3HA,cct-sp-baggage-crt-bypnrFunctionServiceRoleD4D6D7B0-EWSUxzXUF3HA,CCT,CRT,path=/
IAM,Role,cct-sp-bookingChange-crt-eligibilityFunctionService-hLbOBnzO8j2V,cct-sp-bookingChange-crt-eligibilityFunctionService-hLbOBnzO8j2V,CCT,CRT,path=/
IAM,Role,cct-sp-bookingChange-crt-routerFunctionServiceRole7-BnjBMOFblpd4,cct-sp-bookingChange-crt-routerFunctionServiceRole7-BnjBMOFblpd4,CCT,CRT,path=/
IAM,Role,cct-sp-case-crt-discoveryFunctionServiceRole570B7C6-DlZdSZwNcTCw,cct-sp-case-crt-discoveryFunctionServiceRole570B7C6-DlZdSZwNcTCw,CCT,CRT,path=/
IAM,Role,cct-sp-case-crt-proxyFunctionServiceRole859A3184-o6p2IhO7UQuA,cct-sp-case-crt-proxyFunctionServiceRole859A3184-o6p2IhO7UQuA,CCT,CRT,path=/
IAM,Role,cct-sp-customer-crt-customerprofileFunctionServiceR-GGsiR8ipE22r,cct-sp-customer-crt-customerprofileFunctionServiceR-GGsiR8ipE22r,CCT,CRT,path=/
IAM,Role,cct-sp-flightStatus-crt-byarrivalairportFunctionSer-AOtep8A7V1P3,cct-sp-flightStatus-crt-byarrivalairportFunctionSer-AOtep8A7V1P3,CCT,CRT,path=/
